Gene stable ID	Zebrafish gene stable ID	Zebrafish homology type	Tropical clawed frog gene stable ID	Tropical clawed frog homology type
ENSRNOG00000088275	ENSDARG00000058949	ortholog_many2many	ENSXETG00000010870	ortholog_one2many
ENSRNOG00000026163				
ENSRNOG00000002899	ENSDARG00000059549	ortholog_one2one	ENSXETG00000005787	ortholog_one2one
ENSRNOG00000004438	ENSDARG00000087843	ortholog_one2many	ENSXETG00000015810	ortholog_one2one
ENSRNOG00000004438	ENSDARG00000045685	ortholog_one2many	ENSXETG00000015810	ortholog_one2one
ENSRNOG00000002839	ENSDARG00000059712	ortholog_one2one	ENSXETG00000002422	ortholog_one2one
ENSRNOG00000059705	ENSDARG00000055400	ortholog_one2many	ENSXETG00000031168	ortholog_one2one
ENSRNOG00000059705	ENSDARG00000098753	ortholog_one2many	ENSXETG00000031168	ortholog_one2one
ENSRNOG00000072894				
ENSRNOG00000078740	ENSDARG00000028106	ortholog_one2many	ENSXETG00000026267	ortholog_one2many
ENSRNOG00000058643	ENSDARG00000000567	ortholog_one2many	ENSXETG00000018651	ortholog_one2one
ENSRNOG00000058643	ENSDARG00000035910	ortholog_one2many	ENSXETG00000018651	ortholog_one2one
ENSRNOG00000017868				
ENSRNOG00000039379				
ENSRNOG00000003550	ENSDARG00000039456	ortholog_one2one	ENSXETG00000023141	ortholog_one2one
ENSRNOG00000085576	ENSDARG00000088030	ortholog_one2many	ENSXETG00000027871	ortholog_one2many
ENSRNOG00000073307				
ENSRNOG00000026109	ENSDARG00000010246	ortholog_one2one	ENSXETG00000002877	ortholog_one2one
ENSRNOG00000023778			ENSXETG00000030703	ortholog_one2many
ENSRNOG00000023778			ENSXETG00000001072	ortholog_one2many
ENSRNOG00000084718				
ENSRNOG00000079595				
ENSRNOG00000069573	ENSDARG00000102012	ortholog_many2many	ENSXETG00000010214	ortholog_one2many
ENSRNOG00000069573	ENSDARG00000044153	ortholog_many2many	ENSXETG00000010214	ortholog_one2many
ENSRNOG00000038921				
ENSRNOG00000077854				
ENSRNOG00000000653	ENSDARG00000100940	ortholog_one2one	ENSXETG00000000314	ortholog_one2one
ENSRNOG00000082144				
ENSRNOG00000021105	ENSDARG00000054344	ortholog_one2one	ENSXETG00000038139	ortholog_one2one
ENSRNOG00000072662				
ENSRNOG00000086483				
ENSRNOG00000006878	ENSDARG00000003615	ortholog_one2many	ENSXETG00000034012	ortholog_one2many
ENSRNOG00000006878	ENSDARG00000007371	ortholog_one2many	ENSXETG00000034012	ortholog_one2many
ENSRNOG00000006878	ENSDARG00000003615	ortholog_one2many	ENSXETG00000012233	ortholog_one2many
ENSRNOG00000006878	ENSDARG00000007371	ortholog_one2many	ENSXETG00000012233	ortholog_one2many
ENSRNOG00000006878	ENSDARG00000003615	ortholog_one2many	ENSXETG00000025660	ortholog_one2many
ENSRNOG00000006878	ENSDARG00000007371	ortholog_one2many	ENSXETG00000025660	ortholog_one2many
ENSRNOG00000002903	ENSDARG00000029480	ortholog_one2one	ENSXETG00000006748	ortholog_one2one
ENSRNOG00000002468	ENSDARG00000020771	ortholog_one2one	ENSXETG00000009195	ortholog_one2one
ENSRNOG00000006995	ENSDARG00000061544	ortholog_one2one	ENSXETG00000031444	ortholog_one2one
ENSRNOG00000065155				
ENSRNOG00000016174	ENSDARG00000045437	ortholog_one2one	ENSXETG00000020461	ortholog_one2one
ENSRNOG00000021110	ENSDARG00000071026	ortholog_one2one	ENSXETG00000036495	ortholog_one2one
ENSRNOG00000070794				
ENSRNOG00000047287	ENSDARG00000012777	ortholog_many2many		
ENSRNOG00000047287	ENSDARG00000078473	ortholog_many2many		
ENSRNOG00000060538	ENSDARG00000023724	ortholog_one2one	ENSXETG00000020133	ortholog_one2one
ENSRNOG00000089899				
ENSRNOG00000090058				
ENSRNOG00000007253	ENSDARG00000015222	ortholog_one2one	ENSXETG00000012262	ortholog_one2one
ENSRNOG00000016576	ENSDARG00000103887	ortholog_one2one	ENSXETG00000014820	ortholog_one2one
ENSRNOG00000015701	ENSDARG00000063701	ortholog_one2many	ENSXETG00000015435	ortholog_one2one
ENSRNOG00000015701	ENSDARG00000042652	ortholog_one2many	ENSXETG00000015435	ortholog_one2one
ENSRNOG00000004917	ENSDARG00000036257	ortholog_one2one	ENSXETG00000022821	ortholog_one2one
ENSRNOG00000021656				
ENSRNOG00000047294				
ENSRNOG00000088045				
ENSRNOG00000021116	ENSDARG00000060435	ortholog_many2many	ENSXETG00000008119	ortholog_one2one
ENSRNOG00000002750	ENSDARG00000063182	ortholog_one2many	ENSXETG00000020030	ortholog_one2one
ENSRNOG00000002750	ENSDARG00000062550	ortholog_one2many	ENSXETG00000020030	ortholog_one2one
ENSRNOG00000083550	ENSDARG00000058492	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000083550	ENSDARG00000053709	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000083550	ENSDARG00000102234	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000083550	ENSDARG00000079251	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000083550	ENSDARG00000041569	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000083550	ENSDARG00000041595	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000083550	ENSDARG00000062376	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000066714	ENSDARG00000102412	ortholog_one2many	ENSXETG00000018066	ortholog_one2many
ENSRNOG00000020486	ENSDARG00000090625	ortholog_one2one	ENSXETG00000036256	ortholog_one2one
ENSRNOG00000090797				
ENSRNOG00000033763				
ENSRNOG00000015519	ENSDARG00000058492	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000015519	ENSDARG00000053709	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000015519	ENSDARG00000102234	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000015519	ENSDARG00000079251	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000015519	ENSDARG00000041569	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000015519	ENSDARG00000041595	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000015519	ENSDARG00000062376	ortholog_many2many	ENSXETG00000026362	ortholog_many2many
ENSRNOG00000007591	ENSDARG00000075975	ortholog_one2one	ENSXETG00000000993	ortholog_one2one
ENSRNOG00000087396				
ENSRNOG00000002783	ENSDARG00000042684	ortholog_one2one	ENSXETG00000020033	ortholog_one2one
ENSRNOG00000043388	ENSDARG00000076251	ortholog_one2one	ENSXETG00000033198	ortholog_one2many
ENSRNOG00000043388	ENSDARG00000076251	ortholog_one2one	ENSXETG00000002863	ortholog_one2many
ENSRNOG00000003294				
ENSRNOG00000077523	ENSDARG00000077092	ortholog_one2one	ENSXETG00000000987	ortholog_one2one
ENSRNOG00000015008	ENSDARG00000045413	ortholog_one2one	ENSXETG00000001068	ortholog_one2one
ENSRNOG00000021120	ENSDARG00000076246	ortholog_one2one	ENSXETG00000008118	ortholog_one2one
ENSRNOG00000056946	ENSDARG00000054010	ortholog_one2one	ENSXETG00000040627	ortholog_one2one
ENSRNOG00000002922	ENSDARG00000002533	ortholog_one2one	ENSXETG00000006745	ortholog_one2one
ENSRNOG00000058692	ENSDARG00000069431	ortholog_one2one	ENSXETG00000037894	ortholog_one2many
ENSRNOG00000058692	ENSDARG00000069431	ortholog_one2one	ENSXETG00000012196	ortholog_one2many
ENSRNOG00000058692	ENSDARG00000069431	ortholog_one2one	ENSXETG00000022019	ortholog_one2many
ENSRNOG00000016251	ENSDARG00000104066	ortholog_one2many	ENSXETG00000024999	ortholog_one2one
ENSRNOG00000016251	ENSDARG00000010745	ortholog_one2many	ENSXETG00000024999	ortholog_one2one
ENSRNOG00000017988	ENSDARG00000016964	ortholog_one2one	ENSXETG00000002272	ortholog_one2one
ENSRNOG00000076905				
ENSRNOG00000002970	ENSDARG00000067608	ortholog_one2one	ENSXETG00000036044	ortholog_one2one
ENSRNOG00000037247	ENSDARG00000006553	ortholog_one2one	ENSXETG00000031241	ortholog_one2one
ENSRNOG00000059579	ENSDARG00000012199	ortholog_one2one	ENSXETG00000003895	ortholog_one2one
ENSRNOG00000024657	ENSDARG00000023768	ortholog_one2many	ENSXETG00000000985	ortholog_one2one
ENSRNOG00000024657	ENSDARG00000008263	ortholog_one2many	ENSXETG00000000985	ortholog_one2one
ENSRNOG00000017951	ENSDARG00000061048	ortholog_one2one	ENSXETG00000002271	ortholog_one2one
ENSRNOG00000007884	ENSDARG00000016231	ortholog_one2one	ENSXETG00000039361	ortholog_one2one
ENSRNOG00000021131	ENSDARG00000004866	ortholog_one2one	ENSXETG00000008117	ortholog_one2one
ENSRNOG00000004831	ENSDARG00000007413	ortholog_one2one	ENSXETG00000014656	ortholog_one2one
ENSRNOG00000005177	ENSDARG00000087262	ortholog_many2many		
ENSRNOG00000005177	ENSDARG00000088366	ortholog_many2many		
ENSRNOG00000059408	ENSDARG00000075849	ortholog_one2many	ENSXETG00000002852	ortholog_one2one
ENSRNOG00000059408	ENSDARG00000074229	ortholog_one2many	ENSXETG00000002852	ortholog_one2one
ENSRNOG00000002977	ENSDARG00000074435	ortholog_one2one	ENSXETG00000022441	ortholog_one2one
ENSRNOG00000021134	ENSDARG00000013976	ortholog_many2many		
ENSRNOG00000021134	ENSDARG00000100104	ortholog_many2many		
ENSRNOG00000021134	ENSDARG00000013613	ortholog_many2many		
ENSRNOG00000020517	ENSDARG00000100248	ortholog_one2many		
ENSRNOG00000020517	ENSDARG00000100599	ortholog_one2many		
ENSRNOG00000026907	ENSDARG00000042689	ortholog_one2one	ENSXETG00000020042	ortholog_one2one
ENSRNOG00000008155	ENSDARG00000006567	ortholog_one2one		
ENSRNOG00000060141	ENSDARG00000103498	ortholog_one2many	ENSXETG00000000351	ortholog_one2one
ENSRNOG00000060141	ENSDARG00000055539	ortholog_one2many	ENSXETG00000000351	ortholog_one2one
ENSRNOG00000060141	ENSDARG00000076386	ortholog_one2many	ENSXETG00000000351	ortholog_one2one
ENSRNOG00000060141	ENSDARG00000045420	ortholog_one2many	ENSXETG00000000351	ortholog_one2one
ENSRNOG00000021138	ENSDARG00000013704	ortholog_one2many	ENSXETG00000038346	ortholog_one2one
ENSRNOG00000021138	ENSDARG00000058992	ortholog_one2many	ENSXETG00000038346	ortholog_one2one
ENSRNOG00000017904	ENSDARG00000075795	ortholog_one2one	ENSXETG00000037996	ortholog_one2one
ENSRNOG00000008137	ENSDARG00000012204	ortholog_one2one	ENSXETG00000000980	ortholog_one2one
ENSRNOG00000005263	ENSDARG00000045885	ortholog_one2one	ENSXETG00000036303	ortholog_one2one
ENSRNOG00000002813	ENSDARG00000060861	ortholog_one2one	ENSXETG00000020014	ortholog_one2one
ENSRNOG00000005229	ENSDARG00000099554	ortholog_one2one	ENSXETG00000040736	ortholog_one2one
ENSRNOG00000020543	ENSDARG00000037958	ortholog_one2one	ENSXETG00000017642	ortholog_one2one
ENSRNOG00000056610	ENSDARG00000008235	ortholog_one2one	ENSXETG00000033924	ortholog_one2one
ENSRNOG00000017866	ENSDARG00000039684	ortholog_one2one	ENSXETG00000002270	ortholog_one2one
ENSRNOG00000052387				
ENSRNOG00000021143	ENSDARG00000099021	ortholog_one2one	ENSXETG00000008936	ortholog_one2one
ENSRNOG00000000137	ENSDARG00000090649	ortholog_one2one		
ENSRNOG00000068380	ENSDARG00000025808	ortholog_one2many	ENSXETG00000023330	ortholog_one2many
ENSRNOG00000005291			ENSXETG00000041195	ortholog_one2one
ENSRNOG00000027697	ENSDARG00000004580	ortholog_one2one	ENSXETG00000012527	ortholog_one2one
ENSRNOG00000015957	ENSDARG00000094832	ortholog_one2many	ENSXETG00000031039	ortholog_one2one
ENSRNOG00000015957	ENSDARG00000036893	ortholog_one2many	ENSXETG00000031039	ortholog_one2one
ENSRNOG00000015957	ENSDARG00000045453	ortholog_one2many	ENSXETG00000031039	ortholog_one2one
ENSRNOG00000006330	ENSDARG00000077982	ortholog_one2one	ENSXETG00000031510	ortholog_one2one
ENSRNOG00000011180	ENSDARG00000034043	ortholog_one2many	ENSXETG00000002816	ortholog_one2one
ENSRNOG00000011180	ENSDARG00000074070	ortholog_one2many	ENSXETG00000002816	ortholog_one2one
ENSRNOG00000016628	ENSDARG00000058732	ortholog_one2one	ENSXETG00000014824	ortholog_one2one
ENSRNOG00000050767	ENSDARG00000042656	ortholog_one2many	ENSXETG00000048603	ortholog_one2one
ENSRNOG00000050767	ENSDARG00000071860	ortholog_one2many	ENSXETG00000048603	ortholog_one2one
ENSRNOG00000015143	ENSDARG00000030871	ortholog_one2one	ENSXETG00000008090	ortholog_one2one
ENSRNOG00000043007	ENSDARG00000037961	ortholog_one2one	ENSXETG00000017641	ortholog_one2one
ENSRNOG00000059857	ENSDARG00000004218	ortholog_one2many	ENSXETG00000009811	ortholog_one2one
ENSRNOG00000059857	ENSDARG00000030547	ortholog_one2many	ENSXETG00000009811	ortholog_one2one
ENSRNOG00000038789	ENSDARG00000038802	ortholog_one2one	ENSXETG00000020013	ortholog_one2one
ENSRNOG00000006720	ENSDARG00000012506	ortholog_one2one	ENSXETG00000000963	ortholog_one2one
ENSRNOG00000002403	ENSDARG00000042055	ortholog_one2many		
ENSRNOG00000002403	ENSDARG00000023053	ortholog_one2many		
ENSRNOG00000059019				
ENSRNOG00000020583	ENSDARG00000092731	ortholog_many2many		
ENSRNOG00000020583	ENSDARG00000059039	ortholog_many2many		
ENSRNOG00000020583	ENSDARG00000039164	ortholog_many2many		
ENSRNOG00000020583	ENSDARG00000075963	ortholog_many2many		
ENSRNOG00000055246	ENSDARG00000035285	ortholog_one2one	ENSXETG00000006720	ortholog_one2one
ENSRNOG00000022844	ENSDARG00000045687	ortholog_one2one	ENSXETG00000006793	ortholog_one2one
ENSRNOG00000024499	ENSDARG00000104791	ortholog_one2one		
ENSRNOG00000075564				
ENSRNOG00000005234	ENSDARG00000022550	ortholog_one2many	ENSXETG00000006794	ortholog_one2one
ENSRNOG00000005234	ENSDARG00000076111	ortholog_one2many	ENSXETG00000006794	ortholog_one2one
ENSRNOG00000084925				
ENSRNOG00000007040	ENSDARG00000029510	ortholog_one2one	ENSXETG00000007983	ortholog_one2one
ENSRNOG00000002875	ENSDARG00000038801	ortholog_one2one	ENSXETG00000000516	ortholog_one2one
ENSRNOG00000018796	ENSDARG00000024314	ortholog_one2one	ENSXETG00000026099	ortholog_one2one
ENSRNOG00000022505	ENSDARG00000055190	ortholog_many2many		
ENSRNOG00000022505	ENSDARG00000077180	ortholog_many2many		
ENSRNOG00000022505	ENSDARG00000093531	ortholog_many2many		
ENSRNOG00000022505	ENSDARG00000086739	ortholog_many2many		
ENSRNOG00000016135	ENSDARG00000091247	ortholog_one2one	ENSXETG00000031776	ortholog_one2one
ENSRNOG00000015162	ENSDARG00000101438	ortholog_one2one	ENSXETG00000008089	ortholog_one2one
ENSRNOG00000008423	ENSDARG00000045383	ortholog_one2many		
ENSRNOG00000008423	ENSDARG00000004592	ortholog_one2many		
ENSRNOG00000020595	ENSDARG00000053058	ortholog_many2many	ENSXETG00000043869	ortholog_one2many
ENSRNOG00000020595	ENSDARG00000093606	ortholog_many2many	ENSXETG00000043869	ortholog_one2many
ENSRNOG00000002890	ENSDARG00000011326	ortholog_one2one	ENSXETG00000000524	ortholog_one2one
ENSRNOG00000028358	ENSDARG00000074129	ortholog_one2one	ENSXETG00000004541	ortholog_one2one
ENSRNOG00000004773	ENSDARG00000015966	ortholog_one2one		
ENSRNOG00000057072	ENSDARG00000013855	ortholog_one2one	ENSXETG00000019997	ortholog_one2one
ENSRNOG00000051548	ENSDARG00000077261	ortholog_one2many	ENSXETG00000007976	ortholog_one2one
ENSRNOG00000051548	ENSDARG00000056111	ortholog_one2many	ENSXETG00000007976	ortholog_one2one
ENSRNOG00000008927	ENSDARG00000028517	ortholog_one2one	ENSXETG00000005922	ortholog_one2one
ENSRNOG00000021157	ENSDARG00000074656	ortholog_one2many	ENSXETG00000008914	ortholog_one2many
ENSRNOG00000021157	ENSDARG00000013771	ortholog_one2many	ENSXETG00000008914	ortholog_one2many
ENSRNOG00000021157	ENSDARG00000074656	ortholog_one2many	ENSXETG00000035861	ortholog_one2many
ENSRNOG00000021157	ENSDARG00000013771	ortholog_one2many	ENSXETG00000035861	ortholog_one2many
ENSRNOG00000004996	ENSDARG00000045691	ortholog_one2one	ENSXETG00000006796	ortholog_one2one
ENSRNOG00000084489	ENSDARG00000044093	ortholog_one2many	ENSXETG00000014144	ortholog_one2many
ENSRNOG00000018564	ENSDARG00000003487	ortholog_one2one	ENSXETG00000018461	ortholog_one2one
ENSRNOG00000042692	ENSDARG00000099322	ortholog_many2many	ENSXETG00000002672	ortholog_many2many
ENSRNOG00000042692	ENSDARG00000055190	ortholog_many2many	ENSXETG00000002672	ortholog_many2many
ENSRNOG00000042692	ENSDARG00000077180	ortholog_many2many	ENSXETG00000002672	ortholog_many2many
ENSRNOG00000042692	ENSDARG00000093531	ortholog_many2many	ENSXETG00000002672	ortholog_many2many
ENSRNOG00000042692	ENSDARG00000086739	ortholog_many2many	ENSXETG00000002672	ortholog_many2many
ENSRNOG00000047970	ENSDARG00000101110	ortholog_one2many		
ENSRNOG00000047970	ENSDARG00000078352	ortholog_one2many		
ENSRNOG00000038786				
ENSRNOG00000009079	ENSDARG00000036446	ortholog_one2one		
ENSRNOG00000007369	ENSDARG00000006307	ortholog_one2one	ENSXETG00000026919	ortholog_one2one
ENSRNOG00000088982	ENSDARG00000104576	ortholog_one2one		
ENSRNOG00000020623	ENSDARG00000037935	ortholog_one2one		
ENSRNOG00000028236	ENSDARG00000098592	ortholog_one2many	ENSXETG00000017447	ortholog_one2one
ENSRNOG00000028236	ENSDARG00000029292	ortholog_one2many	ENSXETG00000017447	ortholog_one2one
ENSRNOG00000022778	ENSDARG00000045692	ortholog_one2many	ENSXETG00000026823	ortholog_one2many
ENSRNOG00000037211	ENSDARG00000062187	ortholog_one2one	ENSXETG00000000312	ortholog_one2one
ENSRNOG00000071269				
ENSRNOG00000016226	ENSDARG00000017605	ortholog_one2one	ENSXETG00000017617	ortholog_one2one
ENSRNOG00000032745	ENSDARG00000055190	ortholog_many2many		
ENSRNOG00000032745	ENSDARG00000077180	ortholog_many2many		
ENSRNOG00000032745	ENSDARG00000093531	ortholog_many2many		
ENSRNOG00000032745	ENSDARG00000086739	ortholog_many2many		
ENSRNOG00000011091	ENSDARG00000092160	ortholog_one2one	ENSXETG00000031751	ortholog_one2one
ENSRNOG00000028016	ENSDARG00000005821	ortholog_one2one	ENSXETG00000012530	ortholog_one2one
ENSRNOG00000066175	ENSDARG00000028793	ortholog_one2many	ENSXETG00000012503	ortholog_one2many
ENSRNOG00000011728	ENSDARG00000044216	ortholog_one2one	ENSXETG00000005816	ortholog_one2one
ENSRNOG00000009385	ENSDARG00000017757	ortholog_one2one	ENSXETG00000005919	ortholog_one2one
ENSRNOG00000014556			ENSXETG00000005857	ortholog_one2one
ENSRNOG00000066745				
ENSRNOG00000005807				
ENSRNOG00000081976			ENSXETG00000000525	ortholog_one2one
ENSRNOG00000017180	ENSDARG00000055190	ortholog_many2many		
ENSRNOG00000017180	ENSDARG00000077180	ortholog_many2many		
ENSRNOG00000017180	ENSDARG00000093531	ortholog_many2many		
ENSRNOG00000017180	ENSDARG00000086739	ortholog_many2many		
ENSRNOG00000020634	ENSDARG00000037955	ortholog_one2one	ENSXETG00000003401	ortholog_one2one
ENSRNOG00000031174	ENSDARG00000021855	ortholog_one2one	ENSXETG00000008942	ortholog_one2one
ENSRNOG00000011829	ENSDARG00000051754	ortholog_one2one	ENSXETG00000033904	ortholog_one2one
ENSRNOG00000025764	ENSDARG00000041623	ortholog_one2many	ENSXETG00000045630	ortholog_one2many
ENSRNOG00000003070	ENSDARG00000067752	ortholog_one2one	ENSXETG00000038618	ortholog_one2one
ENSRNOG00000026917	ENSDARG00000037870	ortholog_many2many	ENSXETG00000027641	ortholog_one2many
ENSRNOG00000026917	ENSDARG00000037746	ortholog_many2many	ENSXETG00000027641	ortholog_one2many
ENSRNOG00000064462				
ENSRNOG00000067441				
ENSRNOG00000020650	ENSDARG00000016480	ortholog_one2many	ENSXETG00000040347	ortholog_one2one
ENSRNOG00000020650	ENSDARG00000090106	ortholog_one2many	ENSXETG00000040347	ortholog_one2one
ENSRNOG00000065519			ENSXETG00000041752	ortholog_one2one
ENSRNOG00000032215	ENSDARG00000038985	ortholog_one2many	ENSXETG00000030044	ortholog_one2many
ENSRNOG00000005988	ENSDARG00000078686	ortholog_one2one	ENSXETG00000000910	ortholog_one2one
ENSRNOG00000002968				
ENSRNOG00000043098	ENSDARG00000041623	ortholog_one2many	ENSXETG00000045630	ortholog_one2many
ENSRNOG00000027962	ENSDARG00000060767	ortholog_one2one	ENSXETG00000012528	ortholog_one2one
ENSRNOG00000022772	ENSDARG00000045694	ortholog_one2many	ENSXETG00000006797	ortholog_one2one
ENSRNOG00000022772	ENSDARG00000040649	ortholog_one2many	ENSXETG00000006797	ortholog_one2one
ENSRNOG00000003086	ENSDARG00000092285	ortholog_one2one	ENSXETG00000006717	ortholog_one2one
ENSRNOG00000018958	ENSDARG00000041623	ortholog_one2many	ENSXETG00000045630	ortholog_one2many
ENSRNOG00000026607				
ENSRNOG00000006237	ENSDARG00000006079	ortholog_one2many	ENSXETG00000033722	ortholog_one2one
ENSRNOG00000006237	ENSDARG00000056774	ortholog_one2many	ENSXETG00000033722	ortholog_one2one
ENSRNOG00000060185	ENSDARG00000056318	ortholog_one2one	ENSXETG00000009782	ortholog_one2one
ENSRNOG00000019004	ENSDARG00000041623	ortholog_one2many	ENSXETG00000045630	ortholog_one2many
ENSRNOG00000066088	ENSDARG00000002369	ortholog_one2one		
ENSRNOG00000003300	ENSDARG00000020298	ortholog_one2one	ENSXETG00000039279	ortholog_one2one
ENSRNOG00000047401				
ENSRNOG00000003720	ENSDARG00000042027	ortholog_one2many	ENSXETG00000004727	ortholog_one2one
ENSRNOG00000003720	ENSDARG00000033971	ortholog_one2many	ENSXETG00000004727	ortholog_one2one
ENSRNOG00000009754	ENSDARG00000100321	ortholog_one2many	ENSXETG00000005918	ortholog_one2one
ENSRNOG00000009754	ENSDARG00000030598	ortholog_one2many	ENSXETG00000005918	ortholog_one2one
ENSRNOG00000009754	ENSDARG00000076694	ortholog_one2many	ENSXETG00000005918	ortholog_one2one
ENSRNOG00000009754	ENSDARG00000078738	ortholog_one2many	ENSXETG00000005918	ortholog_one2one
ENSRNOG00000009754	ENSDARG00000112678	ortholog_one2many	ENSXETG00000005918	ortholog_one2one
ENSRNOG00000015666	ENSDARG00000013050	ortholog_one2one		
ENSRNOG00000039891				
ENSRNOG00000072882	ENSDARG00000022951	ortholog_one2one	ENSXETG00000037389	ortholog_one2one
