EntrezGeneID,GeneSymbol,TranscriptsNumber,UniqueExonsPerGene,MaxExonPerTranscript
6621,SNAPC4,1,23,23
6622,SNCA,4,9,6
6623,SNCG,2,10,7
6624,FSCN1,1,5,5
6625,SNRNP70,2,11,10
6626,SNRPA,1,6,6
6627,SNRPA1,1,9,9
6628,SNRPB,2,8,7
6629,SNRPB2,2,8,7
6631,SNRPC,1,6,6
6632,SNRPD1,2,5,4
6633,SNRPD2,4,9,4
6634,SNRPD3,2,5,4
6635,SNRPE,4,9,5
6636,SNRPF,1,4,4
6637,SNRPG,7,11,5
6638,SNRPN,17,22,15
6640,SNTA1,1,8,8
6641,SNTB1,1,7,7
6642,SNX1,3,16,15
6643,SNX2,2,17,15
6645,SNTB2,1,7,7
6646,SOAT1,3,19,16
6647,SOD1,1,5,5
6648,SOD2,9,14,8
6649,SOD3,1,2,2
6650,CAPN15,1,14,14
6651,SON,4,14,12
6652,SORD,1,9,9
6653,SORL1,1,48,48
6654,SOS1,1,23,23
6655,SOS2,1,23,23
6656,SOX1,1,1,1
6657,SOX2,1,1,1
6658,SOX3,1,1,1
6659,SOX4,1,1,1
6660,SOX5,6,23,18
6662,SOX9,1,3,3
6663,SOX10,1,4,4
6664,SOX11,1,1,1
6665,SOX15,1,2,2
6666,SOX12,1,1,1
6667,SP1,3,9,6
6668,SP2,1,7,7
6670,SP3,3,10,7
6671,SP4,3,9,6
6672,SP100,6,35,29
6674,SPAG1,3,21,19
6675,UAP1,6,15,11
6676,SPAG4,2,13,12
6677,SPAM1,5,11,7
6678,SPARC,3,12,10
6683,SPAST,4,18,17
6687,SPG7,3,20,18
6688,SPI1,2,6,5
6689,SPIB,4,11,6
6690,SPINK1,2,6,5
6691,SPINK2,6,10,4
6692,SPINT1,3,12,11
6693,SPN,2,3,2
6694,SPP2,1,8,8
6695,SPOCK1,1,11,11
6696,SPP1,5,10,8
6697,SPR,1,3,3
6698,SPRR1A,2,2,2
6699,SPRR1B,1,2,2
6700,SPRR2A,1,2,2
6701,SPRR2B,1,2,2
6703,SPRR2D,1,2,2
6704,SPRR2E,1,2,2
6705,SPRR2F,1,2,2
6706,SPRR2G,1,2,2
6707,SPRR3,2,4,3
6708,SPTA1,1,52,52
6709,SPTAN1,5,58,58
6710,SPTB,3,38,36
6711,SPTBN1,2,38,36
6712,SPTBN2,1,37,37
6713,SQLE,1,11,11
6714,SRC,2,15,14
6715,SRD5A1,3,8,6
6716,SRD5A2,1,5,5
6717,SRI,4,10,8
6718,AKR1D1,3,10,9
6720,SREBF1,3,23,20
6721,SREBF2,1,19,19
6722,SRF,2,9,7
6723,SRM,1,8,8
6725,SRMS,1,8,8
6726,SRP9,2,5,4
6727,SRP14,2,7,6
6728,SRP19,5,8,5
6729,SRP54,2,18,16
6730,SRP68,3,19,16
6731,SRP72,2,19,19
6732,SRPK1,1,16,16
6733,SRPK2,12,24,18
6734,SRPRA,2,16,14
6736,SRY,1,1,1
6737,TRIM21,1,7,7
6738,RO60,6,17,11
6741,SSB,2,13,12
6742,SSBP1,5,16,7
6744,ITPRID2,5,22,18
6745,SSR1,2,9,8
6746,SSR2,1,6,6
6747,SSR3,4,8,5
6748,SSR4,3,9,7
6749,SSRP1,1,17,17
6750,SST,1,2,2
6751,SSTR1,1,3,3
6752,SSTR2,1,2,2
6753,SSTR3,2,3,2
6754,SSTR4,1,1,1
6755,SSTR5,2,2,2
6756,SSX1,2,9,9
6757,SSX2,3,18,9
6758,SSX5,2,10,9
6759,SSX4,2,11,8
6760,SS18,3,13,11
6764,DENND2B,3,24,23
6767,ST13,2,14,12
6768,ST14,1,19,19
6769,STAC,2,11,11
6770,STAR,1,7,7
6772,STAT1,2,26,25
6773,STAT2,2,25,24
6774,STAT3,11,30,24
6775,STAT4,2,25,24
6776,STAT5A,4,21,20
6777,STAT5B,1,19,19
6778,STAT6,5,24,22
6779,STATH,2,6,6
6780,STAU1,14,20,16
6781,STC1,1,4,4
6782,HSPA13,1,5,5
6783,SULT1E1,1,8,8
6785,ELOVL4,1,6,6
6786,STIM1,3,15,13
6787,NEK4,5,20,16
6788,STK3,3,16,13
6789,STK4,2,13,12
6790,AURKA,9,15,11
6792,CDKL5,3,25,22
6793,STK10,1,19,19
6794,STK11,1,10,10
6795,AURKC,3,10,7
6799,SULT1A2,3,13,8
6801,STRN,1,18,18
6804,STX1A,2,11,10
6809,STX3,2,12,11
6810,STX4,3,17,12
6811,STX5,3,13,11
6812,STXBP1,12,30,21
6813,STXBP2,3,21,19
6814,STXBP3,1,19,19
6815,STYX,2,12,12
6817,SULT1A1,5,13,8
6818,SULT1A3,1,8,8
6819,SULT1C2,2,10,9
6820,SULT2B1,2,8,7
6821,SUOX,3,6,6
6822,SULT2A1,1,6,6
6827,SUPT4H1,1,5,5
6829,SUPT5H,6,31,30
6830,SUPT6H,2,38,38
6832,SUPV3L1,7,22,17
6833,ABCC8,5,42,39
6834,SURF1,2,11,9
6835,SURF2,2,12,6
6836,SURF4,7,20,7
6837,MED22,2,7,5
6838,SURF6,2,10,5
6839,SUV39H1,2,7,6
6840,SVIL,4,44,39
6843,VAMP1,4,8,5
6844,VAMP2,2,7,5
6845,VAMP7,3,16,8
6846,XCL2,1,3,3
6847,SYCP1,3,33,32
6850,SYK,4,16,14
6853,SYN1,2,14,13
6854,SYN2,2,14,13
6855,SYP,1,7,7
6856,SYPL1,2,7,6
6857,SYT1,4,15,12
6860,SYT4,1,4,4
6861,SYT5,2,11,9
6862,TBXT,4,14,9
6863,TAC1,4,7,7
6865,TACR2,1,5,5
6866,TAC3,2,7,7
6867,TACC1,31,30,15
6868,ADAM17,1,19,19
6869,TACR1,2,6,5
6870,TACR3,1,5,5
6871,TADA2A,4,35,16
6872,TAF1,3,41,38
6873,TAF2,1,26,26
6874,TAF4,1,15,15
6875,TAF4B,2,16,15
6876,TAGLN,2,6,5
6877,TAF5,2,11,11
6878,TAF6,10,23,16
6879,TAF7,1,1,1
6880,TAF9,2,4,3
6881,TAF10,1,5,5
6882,TAF11,2,7,5
6883,TAF12,2,7,6
6884,TAF13,1,4,4
6885,MAP3K7,4,17,17
6886,TAL1,6,11,6
6887,TAL2,1,1,1
6888,TALDO1,1,8,8
6890,TAP1,2,22,11
6891,TAP2,3,37,13
6892,TAPBP,3,10,8
6894,TARBP1,1,30,30
6895,TARBP2,3,12,9
6897,TARS1,3,21,20
6898,TAT,1,12,12
6899,TBX1,3,12,10
6900,CNTN2,2,24,23
6901,TAZ,5,12,11
6902,TBCA,3,7,4
6903,TBCC,1,1,1
6904,TBCD,1,39,39
6905,TBCE,4,38,18
6906,SERPINA7,1,5,5
6907,TBL1X,4,21,18
6908,TBP,2,10,8
6909,TBX2,1,7,7
6910,TBX5,3,11,9
6911,TBX6,1,9,9
6913,TBX15,2,9,8
6915,TBXA2R,2,5,4
6916,TBXAS1,8,23,17
6917,TCEA1,2,10,10
6919,TCEA2,2,13,11
6920,TCEA3,1,11,11
6921,ELOC,9,10,6
6923,ELOB,2,6,5
6924,ELOA,1,11,11
6925,TCF4,46,41,21
6926,TBX3,2,8,8
6927,HNF1A,2,11,10
6928,HNF1B,3,17,9
6929,TCF3,4,24,20
6932,TCF7,8,18,11
6934,TCF7L2,17,25,15
6935,ZEB1,41,30,13
6936,GCFC2,3,19,17
6938,TCF12,18,34,22
6939,TCF15,1,2,2
6940,ZNF354A,2,5,5
6941,TCF19,3,9,5
6942,TCF20,2,10,6
6943,TCF21,2,3,3
6944,VPS72,3,9,6
6945,MLX,3,9,8
6947,TCN1,1,9,9
6948,TCN2,2,10,9
6949,TCOF1,7,30,27
6950,TCP1,2,13,12
6954,TCP11,17,20,11
6975,TECTB,1,11,11
6988,TCTA,1,3,3
6990,DYNLT3,1,5,5
6991,TCTE3,1,4,4
6992,PPP1R11,1,3,3
6993,DYNLT1,3,6,5
6996,TDG,2,12,10
6997,TDGF1,2,8,6
6999,TDO2,1,12,12
7001,PRDX2,1,6,6
7003,TEAD1,1,13,13
7004,TEAD4,3,15,13
7005,TEAD3,1,13,13
7006,TEC,1,18,18
7007,TECTA,1,23,23
7008,TEF,2,5,4
7009,TMBIM6,2,12,10
7010,TEK,3,24,23
7011,TEP1,2,55,55
7013,TERF1,2,10,10
7014,TERF2,1,10,10
7015,TERT,2,17,16
7016,TESK1,2,12,10
7018,TF,3,27,23
7019,TFAM,2,7,7
7020,TFAP2A,3,9,7
7021,TFAP2B,1,7,7
7022,TFAP2C,1,7,7
7023,TFAP4,1,7,7
7024,TFCP2,3,16,15
7025,NR2F1,1,3,3
7026,NR2F2,4,7,3
7027,TFDP1,1,12,12
7029,TFDP2,6,17,14
7030,TFE3,2,11,10
7031,TFF1,1,3,3
7032,TFF2,1,4,4
7033,TFF3,1,3,3
7035,TFPI,6,12,10
7036,TFR2,2,20,18
7037,TFRC,4,20,19
7038,TG,1,48,48
7039,TGFA,4,8,6
7040,TGFB1,1,7,7
7041,TGFB1I1,3,14,11
7042,TGFB2,2,8,8
7043,TGFB3,3,11,8
7044,LEFTY2,2,8,5
7045,TGFBI,1,17,17
7046,TGFBR1,3,10,9
7047,TGM4,1,14,14
7048,TGFBR2,2,8,8
7049,TGFBR3,3,20,18
7050,TGIF1,11,13,4
7051,TGM1,1,15,15
7052,TGM2,5,16,14
7053,TGM3,1,13,13
7054,TH,3,15,14
7056,THBD,1,1,1
7057,THBS1,1,22,22
7058,THBS2,1,23,23
7059,THBS3,3,24,23
7060,THBS4,4,27,23
7062,TCHH,1,3,3
7064,THOP1,1,13,13
7066,THPO,10,13,8
7067,THRA,4,13,10
7068,THRB,12,17,12
7069,THRSP,1,2,2
7070,THY1,4,7,4
7071,KLF10,2,6,4
7072,TIA1,20,24,15
7073,TIAL1,8,17,13
7074,TIAM1,12,36,30
7075,TIE1,2,25,23
7076,TIMP1,1,6,6
7077,TIMP2,1,5,5
7078,TIMP3,1,5,5
7079,TIMP4,1,5,5
7080,NKX2-1,2,4,3
7082,TJP1,9,94,29
7083,TK1,3,10,7
7084,TK2,7,14,11
7086,TKT,3,19,15
7087,ICAM5,1,11,11
7088,TLE1,3,23,20
7089,TLE2,4,25,20
7090,TLE3,7,26,20
7091,TLE4,18,28,21
7092,TLL1,2,22,21
7093,TLL2,1,21,21
7094,TLN1,1,57,57
7095,SEC62,1,8,8
7096,TLR1,1,4,4
7097,TLR2,8,9,4
7098,TLR3,1,5,5
7099,TLR4,3,7,4
7100,TLR5,1,6,6
7101,NR2E1,2,10,9
7102,TSPAN7,1,8,8
7103,TSPAN8,2,10,9
7104,TM4SF4,1,5,5
7105,TSPAN6,5,10,8
7106,TSPAN4,7,15,9
7107,GPR137B,1,7,7
7108,TM7SF2,2,10,10
7109,TRAPPC10,2,25,23
7110,TMF1,2,18,17
7111,TMOD1,2,11,10
7112,TMPO,4,10,9
7113,TMPRSS2,2,16,14
7114,TMSB4X,1,3,3
7122,CLDN5,4,5,2
7123,CLEC3B,2,5,3
7124,TNF,1,4,4
7125,TNNC2,1,6,6
7126,TNFAIP1,1,7,7
7127,TNFAIP2,3,15,13
7128,TNFAIP3,3,11,9
7130,TNFAIP6,1,6,6
7132,TNFRSF1A,3,11,11
7133,TNFRSF1B,1,10,10
7134,TNNC1,1,6,6
7135,TNNI1,1,8,8
7136,TNNI2,3,10,7
7137,TNNI3,1,8,8
7138,TNNT1,4,16,14
7139,TNNT2,7,24,17
7140,TNNT3,17,23,18
7141,TNP1,1,2,2
7142,TNP2,1,2,2
7143,TNR,2,24,23
7145,TNS1,3,35,33
7148,TNXB,3,101,44
7150,TOP1,1,21,21
7153,TOP2A,1,35,35
7155,TOP2B,2,38,36
7156,TOP3A,2,37,19
7157,TP53,15,18,12
7158,TP53BP1,4,31,29
7159,TP53BP2,2,20,19
7161,TP73,13,21,14
7162,TPBG,2,4,3
7163,TPD52,7,12,8
7164,TPD52L1,8,12,8
7165,TPD52L2,10,12,9
7166,TPH1,1,11,11
7167,TPI1,3,10,7
7168,TPM1,19,18,10
7169,TPM2,4,13,9
7170,TPM3,15,17,10
7171,TPM4,5,14,9
7172,TPMT,3,10,10
7173,TPO,6,35,16
7174,TPP2,3,31,30
7175,TPR,1,51,51
7177,TPSAB1,1,6,6
7178,TPT1,3,8,6
7179,TPTE,4,25,24
7180,CRISP2,6,14,10
7181,NR2C1,3,16,14
7182,NR2C2,2,15,15
7184,HSP90B1,1,18,18
7185,TRAF1,3,11,9
7186,TRAF2,1,11,11
7187,TRAF3,4,13,12
7188,TRAF5,4,14,11
7189,TRAF6,2,8,8
7200,TRH,1,3,3
7201,TRHR,1,3,3
7203,CCT3,2,16,14
7204,TRIO,1,57,57
7205,TRIP6,1,9,9
7216,TRO,6,18,13
7220,TRPC1,2,13,13
7222,TRPC3,3,14,12
7223,TRPC4,9,18,12
7224,TRPC5,1,11,11
7225,TRPC6,1,13,13
7226,TRPM2,4,35,33
7227,TRPS1,4,9,7
7247,TSN,2,7,6
7248,TSC1,4,24,23
7249,TSC2,11,49,42
7251,TSG101,1,10,10
7252,TSHB,2,4,3
7253,TSHR,3,12,10
7257,TSNAX,1,6,6
7258,TSPY1,3,10,7
7259,TSPYL1,1,1,1
7260,EIPR1,3,10,10
7262,PHLDA2,1,2,2
7263,TST,2,5,3
7264,TSTA3,2,22,11
7265,TTC1,2,9,8
7266,DNAJC7,2,16,14
7267,TTC3,10,55,47
7268,TTC4,2,10,10
7270,TTF1,2,12,11
7272,TTK,2,24,22
7273,TTN,7,364,363
7274,TTPA,1,5,5
7275,TUB,2,14,13
7276,TTR,1,4,4
7277,TUBA4A,2,6,4
7278,TUBA3C,1,5,5
7280,TUBB2A,2,5,4
7283,TUBG1,1,11,11
7284,TUFM,2,11,10
7286,TUFT1,3,15,14
7287,TULP1,2,15,15
7288,TULP2,1,13,13
7289,TULP3,2,13,12
7290,HIRA,1,25,25
7291,TWIST1,1,2,2
7292,TNFSF4,2,4,3
7293,TNFRSF4,1,7,7
7294,TXK,1,15,15
7295,TXN,2,5,5
7296,TXNRD1,7,23,17
7297,TYK2,1,25,25
7298,TYMS,3,7,7
7299,TYR,1,5,5
7301,TYRO3,2,21,19
7305,TYROBP,4,6,5
7306,TYRP1,1,8,8
7307,U2AF1,3,17,9
7311,UBA52,8,12,5
7314,UBB,6,7,2
7316,UBC,1,2,2
7317,UBA1,2,27,26
7318,UBA7,1,24,24
7319,UBE2A,3,8,6
7320,UBE2B,1,6,6
7321,UBE2D1,2,9,7
7322,UBE2D2,2,10,8
7323,UBE2D3,10,18,8
7324,UBE2E1,3,7,6
7325,UBE2E2,5,10,6
7326,UBE2G1,1,6,6
7327,UBE2G2,3,7,7
7328,UBE2H,3,8,7
7329,UBE2I,4,10,8
7332,UBE2L3,3,5,4
7334,UBE2N,1,4,4
7335,UBE2V1,17,19,5
7336,UBE2V2,1,4,4
7337,UBE3A,27,28,17
7341,SUMO1,6,10,6
7342,UBP1,3,19,17
7343,UBTF,3,22,21
7345,UCHL1,1,9,9
7347,UCHL3,2,11,9
7348,UPK1B,1,8,8
7349,UCN,1,2,2
7350,UCP1,1,6,6
7351,UCP2,1,8,8
7352,UCP3,2,9,7
7353,UFD1,3,14,12
7355,SLC35A2,8,12,5
7356,SCGB1A1,1,3,3
7357,UGCG,1,9,9
7358,UGDH,3,12,12
7360,UGP2,2,12,10
7363,UGT2B4,3,8,7
7364,UGT2B7,3,10,7
7365,UGT2B10,3,11,6
7366,UGT2B15,1,6,6
7367,UGT2B17,1,6,6
7368,UGT8,5,10,7
7369,UMOD,3,14,12
7371,UCK2,2,9,8
7372,UMPS,1,6,6
7373,COL14A1,1,48,48
7374,UNG,2,8,7
7375,USP4,3,23,22
7376,NR1H2,2,10,10
7378,UPP1,6,16,10
7379,UPK2,1,5,5
7380,UPK3A,2,6,6
7381,UQCRB,3,6,5
7384,UQCRC1,1,13,13
7385,UQCRC2,1,14,14
7386,UQCRFS1,1,2,2
7388,UQCRH,3,6,5
7389,UROD,1,10,10
7390,UROS,5,13,11
7391,USF1,3,13,11
7392,USF2,3,11,10
7398,USP1,3,11,9
7399,USH2A,2,74,72
7401,CLRN1,4,9,4
7402,UTRN,1,74,74
7403,KDM6A,6,32,30
7404,UTY,25,37,30
7405,UVRAG,1,15,15
7407,VARS1,1,30,30
7408,VASP,1,13,13
7409,VAV1,3,27,27
7410,VAV2,2,30,30
7411,VBP1,4,11,7
7412,VCAM1,3,10,9
7414,VCL,2,22,22
7415,VCP,3,19,17
7416,VDAC1,1,9,9
7417,VDAC2,7,15,12
7419,VDAC3,2,12,10
7421,VDR,3,13,11
7422,VEGFA,20,17,8
7423,VEGFB,2,9,7
7424,VEGFC,1,7,7
7425,VGF,1,2,2
7428,VHL,3,5,3
7429,VIL1,1,20,20
7430,EZR,2,15,14
7431,VIM,1,10,10
7432,VIP,2,8,7
7433,VIPR1,5,23,14
7434,VIPR2,3,15,13
7436,VLDLR,4,19,19
7439,BEST1,7,19,11
7441,VPREB1,2,4,2
7442,TRPV1,4,20,17
7443,VRK1,1,13,13
7444,VRK2,9,25,16
7447,VSNL1,5,7,5
7448,VTN,1,8,8
7450,VWF,1,52,52
7453,WARS1,4,12,11
7454,WAS,1,12,12
7455,ZAN,2,49,48
7456,WIPF1,2,9,8
7458,EIF4H,2,7,7
7461,CLIP2,2,17,17
7462,LAT2,3,15,14
7464,CORO2A,2,13,12
7465,WEE1,2,13,11
7466,WFS1,2,8,8
7468,NSD2,6,27,24
7469,NELFA,1,11,11
7471,WNT1,1,4,4
7472,WNT2,1,5,5
7473,WNT3,1,5,5
7474,WNT5A,2,6,5
7475,WNT6,1,4,4
7476,WNT7A,1,4,4
7477,WNT7B,1,4,4
7478,WNT8A,3,9,6
7479,WNT8B,1,6,6
7480,WNT10B,1,5,5
7481,WNT11,1,5,5
7482,WNT2B,3,9,6
7483,WNT9A,1,4,4
7484,WNT9B,2,9,5
7485,GET1,6,10,5
7486,WRN,1,35,35
7490,WT1,6,14,10
7494,XBP1,2,7,6
7498,XDH,1,36,36
7499,XG,3,12,11
7504,XK,1,3,3
7507,XPA,2,7,6
7508,XPC,5,20,16
7511,XPNPEP1,9,25,22
7512,XPNPEP2,1,21,21
7514,XPO1,1,25,25
7515,XRCC1,1,17,17
7516,XRCC2,1,3,3
7517,XRCC3,6,14,10
7518,XRCC4,5,12,8
7520,XRCC5,1,21,21
7525,YES1,1,12,12
7528,YY1,1,5,5
7529,YWHAB,2,7,7
7531,YWHAE,1,6,6
7532,YWHAG,1,2,2
7533,YWHAH,1,2,2
7534,YWHAZ,6,12,6
7535,ZAP70,2,15,14
7536,SF1,10,21,14
7538,ZFP36,1,2,2
7539,ZFP37,3,6,4
7541,ZBTB14,4,7,4
7542,ZFPL1,1,8,8
7543,ZFX,6,17,11
7544,ZFY,12,12,8
7545,ZIC1,1,3,3
7546,ZIC2,1,3,3
7547,ZIC3,2,4,3
7549,ZNF2,5,7,5
7551,ZNF3,22,19,6
7552,ZNF711,2,11,11
7553,ZNF7,10,13,5
7554,ZNF8,1,4,4
7555,CNBP,6,8,5
7556,ZNF10,1,5,5
7559,ZNF12,2,7,6
7561,ZNF14,1,4,4
7562,ZNF708,3,7,4
7564,ZNF16,2,4,4
7565,ZNF17,2,5,4
7566,ZNF18,3,12,9
7567,ZNF19,1,6,6
7568,ZNF20,2,5,4
7569,ZNF182,3,8,7
7570,ZNF22,1,2,2
7571,ZNF23,4,10,7
7572,ZNF24,2,6,4
7574,ZNF26,5,9,5
7576,ZNF28,9,9,5
7579,ZSCAN20,1,8,8
7580,ZNF32,7,9,3
7581,ZNF33A,15,19,6
7582,ZNF33B,8,8,7
7584,ZNF35,1,4,4
7586,ZKSCAN1,6,12,8
7587,ZNF37A,20,18,8
7589,ZSCAN21,4,9,5
7592,ZNF41,20,16,6
7593,MZF1,3,9,6
7594,ZNF43,7,12,7
7596,ZNF45,1,10,10
7597,ZBTB25,9,16,6
7608,ZNF56,1,3,3
7617,ZNF66,1,4,4
7620,ZNF69,4,7,5
7621,ZNF70,1,2,2
7625,ZNF74,4,9,6
7626,ZNF75D,2,8,7
7627,ZNF75A,7,14,7
7629,ZNF76,2,14,14
7633,ZNF79,5,11,6
7634,ZNF80,1,1,1
7637,ZNF84,4,8,5
7638,ZNF221,3,8,6
7639,ZNF85,4,12,5
7643,ZNF90,1,4,4
7644,ZNF91,2,4,4
7652,ZNF99,1,4,4
7673,ZNF222,2,6,4
7675,ZNF121,2,5,5
7678,ZNF124,5,8,4
7681,MKRN3,1,1,1
7690,ZNF131,16,20,8
7691,ZNF132,1,3,3
7692,ZNF133,31,20,10
7693,ZNF134,1,3,3
7694,ZNF135,7,14,5
7695,ZNF136,3,8,5
7697,ZNF138,13,17,6
7699,ZNF140,4,10,6
7700,ZNF141,5,10,5
7701,ZNF142,10,18,11
7702,ZNF143,3,18,16
7703,PCGF2,3,22,11
7704,ZBTB16,5,10,7
7705,ZNF146,3,5,4
7706,TRIM25,1,9,9
7707,ZNF148,13,16,10
7709,ZBTB17,6,19,16
7710,ZNF154,1,3,3
7711,ZNF155,5,11,6
7712,ZNF157,1,4,4
7716,VEZF1,2,7,7
7718,ZNF165,1,4,4
7726,TRIM26,2,19,10
7727,ZNF174,5,6,4
7728,ZNF175,1,5,5
7730,ZNF177,2,10,9
7732,RNF112,1,14,14
7733,ZNF180,8,9,7
7737,RNF113A,1,1,1
7738,ZNF184,5,11,6
7739,ZNF185,8,27,24
7741,ZSCAN26,5,8,4
7743,ZNF189,5,10,4
7745,ZKSCAN8,4,10,7
7746,ZSCAN9,3,6,5
7748,ZNF195,9,11,6
7750,ZMYM2,11,41,27
7752,ZNF200,6,9,5
7753,ZNF202,4,12,9
7755,ZNF205,3,8,7
7756,ZNF207,3,12,12
7757,ZNF208,5,7,5
7760,ZNF213,2,7,6
7761,ZNF214,5,6,4
7762,ZNF215,9,14,7
7763,ZFAND5,6,11,7
7764,ZNF217,1,5,5
7766,ZNF223,1,5,5
7767,ZNF224,2,7,6
7768,ZNF225,2,6,6
7769,ZNF226,9,14,7
7770,ZNF227,9,13,6
7771,ZNF112,7,9,5
7772,ZNF229,2,9,6
7773,ZNF230,1,5,5
7775,ZNF232,5,11,6
7776,ZNF236,2,32,31
7779,SLC30A1,1,2,2
7780,SLC30A2,2,8,8
7781,SLC30A3,4,13,9
7782,SLC30A4,2,9,8
7783,ZP2,2,21,20
7784,ZP3,2,10,9
7786,MAP3K12,2,16,15
7789,ZXDA,1,1,1
7791,ZYX,3,10,10
7798,LUZP1,2,7,5
7799,PRDM2,4,16,10
7802,DNALI1,1,6,6
7803,PTP4A1,1,6,6
7804,LRP8,4,19,19
7805,LAPTM5,1,8,8
7809,BSND,1,4,4
7812,CSDE1,6,23,21
7813,EVI5,4,23,20
7818,DAP3,5,15,14
7827,NPHS2,2,8,8
7832,BTG2,1,2,2
7837,PXDN,1,23,23
7840,ALMS1,1,23,23
7841,MOGS,2,6,5
7844,RNF103,3,8,5
7846,TUBA1A,3,6,4
7849,PAX8,4,13,12
7850,IL1R2,2,10,9
7851,MALL,3,5,4
7852,CXCR4,5,6,3
7855,FZD5,1,2,2
7857,SCG2,1,2,2
7862,BRPF1,4,18,14
7866,IFRD2,1,12,12
7867,MAPKAPK3,3,15,13
7869,SEMA3B,6,23,18
7871,SLMAP,7,28,22
7873,MANF,1,4,4
7874,USP7,4,35,32
7879,RAB7A,1,6,6
7881,KCNAB1,5,16,14
7884,SLBP,3,8,8
7903,ST8SIA4,2,6,5
7905,REEP5,1,5,5
7913,DEK,2,11,11
7915,ALDH5A1,3,11,11
7916,PRRC2A,2,62,31
7917,BAG6,6,82,25
7918,GPANK1,5,19,4
7919,DDX39B,2,22,11
7920,ABHD16A,2,38,20
7922,SLC39A7,3,17,8
7923,HSD17B8,1,9,9
7932,OR2H2,1,1,1
7936,NELFE,1,11,11
7940,LST1,6,19,5
7941,PLA2G7,2,14,12
7942,TFEB,5,14,10
7957,EPM2A,9,12,5
7965,AIMP2,8,15,5
7975,MAFK,1,3,3
7976,FZD3,2,9,8
7978,MTERF1,3,4,4
7979,SEM1,1,3,3
7980,TFPI2,3,7,5
7982,ST7,11,23,17
7984,ARHGEF5,1,16,16
7988,ZNF212,1,5,5
7991,TUSC3,3,13,11
7993,UBXN8,3,9,8
7994,KAT6A,2,18,17
8000,PSCA,1,3,3
8001,GLRA3,2,10,10
8013,NR4A3,3,12,9
8019,BRD3,1,12,12
8021,NUP214,3,39,36
8022,LHX3,3,8,6
8027,STAM,9,21,15
8028,MLLT10,7,34,25
8029,CUBN,1,67,67
8030,CCDC6,1,9,9
8031,NCOA4,5,14,12
8034,SLC25A16,6,14,10
8036,SHOC2,4,11,10
8038,ADAM12,5,26,23
8045,RASSF7,3,9,6
8048,CSRP3,2,6,6
8050,PDHX,3,12,11
8061,FOSL1,5,5,4
8065,CUL5,1,19,19
8073,PTP4A2,6,9,7
8074,FGF23,1,3,3
8076,MFAP5,5,10,10
8078,USP5,2,21,20
8079,MLF2,1,9,9
8082,SSPN,2,5,3
8085,KMT2D,1,54,54
8086,AAAS,2,16,16
8087,FXR1,4,22,18
8089,YEATS4,2,7,7
8091,HMGA2,5,9,5
8092,ALX1,1,4,4
8099,CDK2AP1,3,7,4
8100,IFT88,19,37,29
8106,PABPN1,3,9,7
8110,DPF3,4,17,11
8111,GPR68,3,4,3
8115,TCL1A,2,5,4
8120,AP3B2,5,30,27
8125,ANP32A,1,7,7
8128,ST8SIA2,2,6,6
8131,NPRL3,5,19,15
8139,GAN,1,11,11
8140,SLC7A5,1,10,10
8148,TAF15,2,17,16
8153,RND2,1,5,5
8161,COIL,1,7,7
8165,AKAP1,8,18,12
8170,SLC14A2,3,26,24
8174,MADCAM1,2,5,5
8175,SF3A2,1,9,9
8178,ELL,1,12,12
8187,ZNF239,11,9,5
8189,SYMPK,1,27,27
8190,MIA,2,5,5
8192,CLPP,1,6,6
8193,DPF1,5,16,12
8195,MKKS,2,7,6
8200,GDF5,2,5,4
8202,NCOA3,4,27,23
8204,NRIP1,1,4,4
8208,CHAF1B,1,14,14
8209,GATD3A,4,9,7
8214,DGCR6,1,5,5
8216,LZTR1,1,21,21
8218,CLTCL1,2,33,33
8220,ESS2,1,10,10
8224,SYN3,7,18,14
8225,GTPBP6,1,10,10
8226,PUDP,4,7,5
8227,AKAP17A,1,5,5
8228,PNPLA4,3,9,7
8233,ZRSR2,1,11,11
8237,USP11,1,21,21
8239,USP9X,2,46,45
8241,RBM10,5,27,24
8242,KDM5C,8,33,26
8243,SMC1A,2,27,26
8260,NAA10,3,9,8
8263,F8A1,1,1,1
8266,UBL4A,1,4,4
8269,TMEM187,1,2,2
8270,LAGE3,1,3,3
8273,SLC10A3,3,6,4
8277,TKTL1,3,15,13
8284,KDM5D,3,30,28
8287,USP9Y,1,46,46
8288,EPX,1,13,13
8289,ARID1A,2,21,20
8290,H3-4,1,1,1
8291,DYSF,14,58,56
8292,COLQ,3,18,17
8293,SERF1A,2,6,3
8294,H4C9,1,1,1
8295,TRRAP,2,73,72
8301,PICALM,4,23,20
8302,KLRC4,1,4,4
8303,SNN,1,2,2
8309,ACOX2,1,15,15
8310,ACOX3,2,19,18
8312,AXIN1,2,11,11
8313,AXIN2,2,11,11
8314,BAP1,1,17,17
8315,BRAP,1,12,12
8317,CDC7,3,14,12
8318,CDC45,4,22,20
8320,EOMES,3,9,6
8321,FZD1,1,1,1
8322,FZD4,1,2,2
8323,FZD6,4,12,8
8324,FZD7,1,1,1
8325,FZD8,1,1,1
8326,FZD9,1,1,1
8328,GFI1B,3,13,11
8329,H2AC13,1,1,1
8330,H2AC15,1,1,1
8331,H2AC14,1,1,1
8332,H2AC16,1,1,1
8334,H2AC6,1,1,1
