EntrezGeneID,GeneSymbol,TranscriptsNumber,UniqueExonsPerGene,MaxExonPerTranscript
56753,Tacstd2,1,1,1
56758,Mbnl1,7,16,10
56760,Clec1b,3,8,6
56771,Med20,3,7,4
56772,Mllt11,1,2,2
56773,Chst5,1,2,2
56774,Slc6a14,1,14,14
56784,Ralgapa1,5,46,42
56786,Tmem9b,1,5,5
56787,Ascl3,1,2,2
56788,Scube2,1,22,22
56790,Supt20,3,28,25
56791,Ube2l6,1,4,4
56792,Stap1,2,9,9
56794,Hacl1,1,17,17
56795,Arl10,1,4,4
56805,Zbtb33,2,3,2
56807,Scamp5,3,8,7
56808,Cacna2d2,5,41,39
56809,Gmeb1,2,11,11
56811,Dkk2,1,4,4
56812,Dnajb2,5,12,10
56835,Ctsr,1,8,8
56838,Ccl28,1,3,3
56839,Lgi1,1,8,8
56843,Trpm5,1,25,25
56844,Tssc4,3,6,4
56846,Necab3,1,13,13
56847,Aldh1a3,1,13,13
56856,Insm2,1,1,1
56857,Slc37a2,2,19,19
56858,Olfr749,1,2,2
56860,Olfr690,1,1,1
56861,Olfr480,1,1,1
56863,Cldn9,1,1,1
56868,Psg23,1,5,5
56869,Zfp109,1,4,4
56872,Pate4,1,3,3
56873,Lmbr1,1,17,17
56874,Rnf32,2,11,10
56876,Nsmf,5,18,16
56878,Rbms1,3,16,15
57014,Htr3b,1,9,9
57028,Pdxp,1,2,2
57080,Gtf2ird1,12,33,31
57138,Slc12a5,3,27,26
57170,Dolpp1,3,11,9
57230,Sap30bp,1,11,11
57246,Tbx20,3,10,8
57247,Zfp276,1,11,11
57248,Ly6i,2,5,4
57249,Gabrq,2,11,10
57250,Olfr653,1,1,1
57251,Olfr870,1,1,1
57252,Tas2r105,1,1,1
57253,Tas2r108,1,1,1
57254,Tas2r119,1,1,1
57255,Cldn13,1,2,2
57256,Prss21,1,6,6
57257,Vav3,2,28,27
57258,Xpo4,3,25,24
57259,Tob2,1,2,2
57260,Ltb4r2,1,2,2
57261,Brd4,3,24,20
57262,Retnla,1,4,4
57263,Retnlb,1,4,4
57264,Retn,2,5,5
57265,Fzd2,1,1,1
57266,Cxcl14,1,4,4
57267,Apba3,1,11,11
57269,Olfr1507,2,3,2
57270,Olfr1508,1,2,2
57271,Olfr1509,1,1,1
57272,Olfr140,1,1,1
57274,Slc16a8,1,6,6
57275,Lenep,1,2,2
57276,Vsig2,1,7,7
57277,Slurp1,1,3,3
57278,Bcam,1,15,15
57279,Slc25a20,1,9,9
57294,Rps27,1,4,4
57295,Icmt,1,5,5
57296,Psmd8,1,7,7
57312,Mrps31,1,7,7
57314,Nelfcd,1,15,15
57315,Wdr46,1,15,15
57316,C1d,2,6,5
57317,Srsf4,6,13,9
57319,Smpdl3a,1,8,8
57320,Park7,1,7,7
57321,Terf2ip,1,3,3
57329,Otor,1,4,4
57330,Gigyf1,1,24,24
57339,Jph1,1,5,5
57340,Jph3,1,5,5
57342,Parva,1,13,13
57344,As3mt,1,11,11
57349,Ppbp,1,3,3
57354,Cramp1l,1,21,21
57355,BC051019,1,6,6
57357,Srd5a3,1,6,6
57370,B4galt3,1,8,8
57373,Akip1,1,6,6
57376,Smarce1,1,11,11
57377,Mogs,1,4,4
57385,P2ry4,1,3,3
57390,Psors1c2,1,2,2
57394,Cltrn,2,8,6
57423,Atp5j2,1,4,4
57426,Scgb1b2,1,3,3
57429,Sult5a1,1,7,7
57430,Sult3a1,1,7,7
57431,Dnajc4,4,10,7
57432,Zc3h8,1,9,9
57434,Xrcc2,1,3,3
57435,Plin4,1,9,9
57436,Gabarapl1,1,4,4
57437,Golga7,2,7,6
57438,March7,1,10,10
57439,Tmem183a,2,9,8
57440,Ehd3,1,6,6
57441,Gmnn,1,7,7
57442,Kcne3,7,9,5
57443,Fbxo3,6,15,11
57444,Isg20,4,6,4
57737,Rhox4b,1,4,4
57738,Slc15a2,2,23,22
57740,Stk32c,2,13,12
57741,Noc2l,2,22,19
57742,Abhd1,1,10,10
57743,Sec61a2,2,12,12
57745,Zfp112,1,5,5
57746,Piwil2,2,24,23
57748,Jmy,1,11,11
57749,Piwil1,1,22,22
57750,Wdr12,3,16,14
57751,Rnf25,2,11,10
57752,Tacc2,4,24,22
57753,Noc3l,1,21,21
57754,Cend1,2,3,2
57755,Dnajb7,1,1,1
57756,Fhl5,2,7,6
57757,Pglyrp2,5,9,6
57764,Ntn4,1,10,10
57765,Tbx21,1,6,6
57773,Wdr4,1,11,11
57775,Usp29,4,13,9
57776,Ttyh1,4,20,14
57778,Fmnl1,2,28,27
57780,Fxyd7,1,6,6
57781,Cd200r1,1,7,7
57782,Rbak,3,7,5
57783,Tnip1,5,21,19
57784,Bin3,2,11,9
57785,Rangrf,4,8,5
57808,Rpl35a,3,7,5
57810,Cdon,1,19,19
57811,Rgr,3,8,7
57813,Tk2,1,10,10
57814,Kcne4,1,2,2
57815,Spata5,3,19,17
57816,Tesc,1,8,8
57837,Eral1,1,10,10
57869,Adck2,1,8,8
57874,Hacd3,1,11,11
57875,Angptl4,1,7,7
57890,Il17re,5,20,16
57895,Ccdc126,2,5,4
57896,Krcc1,2,5,4
57905,Isy1,1,11,11
57908,Zfp318,2,11,10
57911,Gsdma,1,12,12
57912,Cdc42se1,2,6,5
57913,Pidd1,3,18,16
57914,Crlf2,3,10,8
57915,Tbc1d1,3,23,22
57916,Tnfrsf13b,1,5,5
58170,Asic5,1,10,10
58172,Sertad2,3,5,3
58175,Rgs20,3,8,6
58176,Rhbg,1,10,10
58178,Sorcs1,4,29,27
58179,Klrc3,1,5,5
58180,Hic2,1,3,3
58181,Il20,2,5,5
58182,Prokr1,2,4,3
58184,Cnot9,1,8,8
58185,Rsad2,1,6,6
58186,Rad18,2,14,14
58187,Cldn10,6,7,5
58188,Vstm2b,1,5,5
58193,Extl2,3,7,5
58194,Sh3kbp1,5,22,18
58198,Sall1,1,4,4
58200,Ppp1r1a,1,7,7
58202,Nelfb,2,14,13
58203,Zbp1,2,9,8
58205,Pdcd1lg2,1,6,6
58206,Zbtb32,1,6,6
58207,Slc43a3,1,13,13
58208,Bcl11b,3,4,4
58210,Sectm1b,1,5,5
58212,Srrm3,1,15,15
58214,Cst10,1,3,3
58217,Trem1,2,4,4
58218,Trem3,1,4,4
58220,Pard6b,1,3,3
58222,Rab37,2,11,9
58223,Mmp19,2,11,9
58226,Cacna1h,2,36,35
58227,Fam184b,1,16,16
58229,Efcc1,1,8,8
58230,Rnf8,1,8,8
58231,Stk4,1,11,11
58233,Dnaja4,2,9,8
58234,Shank3,1,22,22
58235,Nectin1,1,6,6
58237,Nkain4,2,7,7
58238,Fam181b,1,2,2
58239,Dexi,1,2,2
58240,Hs1bp3,1,7,7
58242,Nudt11,1,2,2
58243,Nap1l5,1,1,1
58244,Stx6,1,8,8
58245,Gpr180,1,9,9
58246,Slc35b4,1,10,10
58248,1700123O20Rik,1,2,2
58249,Fibp,2,11,10
58250,Chst11,1,3,3
58251,Cep295nl,1,3,3
58518,Cts6,1,8,8
58520,Erg28,3,7,5
58521,Eid1,1,1,1
58522,Trim54,1,9,9
58523,Elp2,2,22,22
58799,Crbn,2,12,11
58800,Trpm7,2,40,39
58801,Pmaip1,1,3,3
58802,Kcnmb4,1,3,3
58803,Pga5,1,9,9
58804,Cdc42ep5,1,3,3
58805,Mlxipl,2,19,17
58807,Slco1c1,2,16,15
58809,Rnase4,2,3,2
58810,Akr1a1,1,9,9
58859,Efemp2,2,12,11
58860,Adamdec1,1,14,14
58861,Cysltr1,3,5,4
58864,Tssk3,1,2,2
58865,Tdh,1,9,9
58866,Treh,3,18,15
58867,Syngr4,2,5,5
58869,Pex5l,5,21,16
58875,Hibadh,1,8,8
58887,Repin1,6,7,3
58909,Fam13a,1,18,18
58911,Sumf1,1,9,9
58916,Myot,1,10,10
58988,Rps6kb2,1,15,15
58991,Ghrl,4,6,5
58992,F12,1,14,14
58994,Smpd3,1,9,9
58996,Arhgap23,1,19,19
58998,Nectin3,3,11,9
59001,Pole3,1,4,4
59002,Wrap73,1,12,12
59003,Maea,1,9,9
59004,Pias4,1,11,11
59005,Trappc2l,1,5,5
59006,Myoz2,2,7,7
59007,Ngly1,3,13,12
59008,Anapc5,6,21,17
59009,Sh3rf1,1,12,12
59010,Sqor,2,11,10
59011,Myoz1,1,6,6
59012,Moxd1,1,12,12
59013,Hnrnph1,14,23,15
59014,Rrs1,1,1,1
59015,Nup160,1,37,37
59016,Thap11,1,1,1
59020,Pdzk1,3,11,9
59021,Rab2a,1,8,8
59022,Edf1,1,5,5
59024,Med12,1,45,45
59025,Usp14,3,17,16
59026,Huwe1,1,83,83
59027,Nampt,1,11,11
59028,Rcl1,1,9,9
59029,Psmd14,1,12,12
59030,Mkks,4,9,7
59031,Chst12,1,2,2
59032,Ppp2r3c,1,14,14
59033,Slc4a8,2,27,25
59035,Carm1,2,16,16
59036,Dact1,2,5,4
59038,Pxmp4,1,4,4
59040,Rhot1,6,26,21
59041,Stk25,1,12,12
59042,Cope,1,10,10
59043,Wsb2,1,9,9
59044,Rnf130,3,11,9
59045,Stard3,1,15,15
59046,Arpp19,6,10,4
59047,Pnkp,4,19,17
59048,C1galt1c1,1,2,2
59049,Slc22a17,2,11,10
59050,Nsa2,1,6,6
59052,Mettl9,1,5,5
59053,Hgh1,1,6,6
59054,Mrps30,1,5,5
59056,Evc,1,21,21
59057,Zfp24,3,6,4
59058,Bhlhe22,1,1,1
59069,Tpm3,7,15,10
59079,Erbin,4,27,27
59083,Fetub,3,10,8
59090,Midn,4,10,9
59091,Jph2,2,8,7
59092,Pcbp4,1,13,13
59093,Pcbp3,2,17,16
59095,Fxyd6,1,8,8
59125,Nek7,2,10,10
59126,Nek6,2,11,10
59287,Ncstn,1,17,17
59288,Dctn5,1,6,6
59289,Ackr2,2,4,4
59290,Gpa33,3,10,7
59308,Emcn,2,12,12
59310,Myl10,4,11,7
60315,Myg1,1,7,7
60321,Wbp11,1,12,12
60322,Chst7,1,2,2
60344,Fign,3,5,4
60345,Nrip2,2,7,6
60361,Ms4a4b,1,7,7
60363,Cldn15,1,5,5
60364,Donson,1,10,10
60365,Rbm8a,2,7,6
60367,Il1rapl2,1,11,11
60406,Sap30,1,4,4
60409,Trappc4,1,5,5
60411,Cenpk,2,13,10
60425,Doc2g,1,11,11
60440,Iigp1,2,5,3
60441,Mrpl38,1,9,9
60455,Tmem8,1,13,13
60504,Il21r,1,9,9
60505,Il21,2,6,5
60507,Qtrt1,1,10,10
60510,Syt9,1,7,7
60525,Acss2,1,18,18
60527,Fads3,1,12,12
60530,Fignl1,3,4,3
60531,Npvf,1,3,3
60532,Wtap,3,10,8
60533,Cd274,1,7,7
60534,Fancg,2,16,14
60594,Capn12,1,21,21
60595,Actn4,4,23,22
60596,Gucy1a1,3,11,9
60597,Mapk8ip2,1,12,12
60599,Trp53inp1,2,6,5
60611,Foxj2,1,11,11
60613,Kcnq4,1,14,14
63828,Fn3k,2,7,6
63856,Taf8,2,10,9
63857,Bco1,2,13,12
63859,Impg1,1,17,17
63872,Zfp296,1,3,3
63873,Trpv4,1,16,16
63913,Fam129a,1,14,14
63953,Dusp10,1,4,4
63954,Rbp7,1,4,4
63955,Cables1,2,10,10
63958,Ube4b,1,27,27
63959,Slc29a1,6,20,14
63985,Gmfb,1,7,7
63986,Gmfg,3,10,7
63993,Slc5a7,1,9,9
64008,Aqp9,2,7,6
64009,Syne1,5,153,146
64010,Sav1,1,5,5
64011,Nrgn,1,4,4
64050,Yeats4,1,7,7
64051,Sv2a,1,13,13
64058,Perp,1,3,3
64059,Oxct2a,1,1,1
64074,Smoc2,1,13,13
64075,Smoc1,2,14,13
64082,Popdc2,2,6,4
64085,Clstn2,1,18,18
64095,Gpr35,3,4,2
64099,Parvg,2,15,13
64103,Tnmd,1,7,7
64113,Moap1,2,3,2
64136,Sdf2l1,1,3,3
64138,Ctsz,1,6,6
64139,Ctsm,2,9,8
64143,Ralb,1,5,5
64144,Mllt1,1,12,12
64176,Sv2b,7,19,14
64177,Trpv6,1,15,15
64209,Herpud1,2,9,8
64213,St7,7,19,16
64214,Rgs18,1,5,5
64242,Ngb,2,5,4
64290,Foxb1,1,2,2
64291,Osbpl1a,6,33,28
64292,Ptges,1,3,3
64293,Stk32b,1,12,12
64294,Itm2c,1,6,6
64295,Tmub1,1,3,3
64296,Abhd8,1,5,5
64297,Gprc5b,2,5,4
64335,Svs3a,2,4,3
64337,Gng13,2,4,3
64339,Fndc4,3,10,8
64340,Dhx38,1,27,27
64378,Gpr88,1,2,2
64379,Irx6,2,7,6
64380,Ms4a4c,1,7,7
64381,Ms4a8a,1,7,7
64383,Sirt2,3,18,16
64384,Sirt3,3,9,7
64385,Cyp4f14,6,17,13
64406,Sp5,1,2,2
64424,Polr1e,2,14,14
64435,Fcamr,2,8,7
64436,Inpp5e,2,13,11
64450,Gpr85,3,5,4
64451,Dip2a,1,38,38
64452,Slc5a4a,1,15,15
64453,Zfp280b,1,2,2
64454,Slc5a4b,1,15,15
64540,Tspan4,2,9,8
64580,Ndst4,1,14,14
64602,Ireb2,1,22,22
64652,Nisch,2,22,21
64654,Fgf23,1,3,3
64655,Mrps22,1,8,8
64656,Mrps23,5,9,5
64657,Mrps10,3,10,7
64658,Mrps25,1,4,4
64659,Mrps14,2,4,3
64660,Mrps24,2,5,4
64661,Krtdap,4,7,6
64685,Nmi,3,10,9
64697,Keg1,1,6,6
64704,Htra2,1,8,8
64705,Dpys,2,11,10
64706,Scube1,3,23,23
64707,Suv39h2,1,6,6
64817,Svep1,1,48,48
64818,Krt81,1,9,9
64833,Acot10,1,1,1
64898,Lpin2,3,23,20
64899,Lpin3,2,21,20
64918,Bhmt2,1,8,8
64929,Scel,1,31,31
64930,Tsc1,3,26,23
64931,Izumo1r,2,6,5
64933,Ap3m2,2,10,9
64934,Pes1,1,15,15
64945,Cldn12,4,9,5
65019,Rpl23,1,5,5
65020,Zfp110,2,9,8
65079,Rtn4r,1,2,2
65086,Lpar3,1,3,3
65098,Zfand6,7,12,8
65099,Irak1bp1,2,4,4
65100,Zic5,1,2,2
65102,Nif3l1,1,7,7
65103,Arl6ip6,1,4,4
65105,Arl6ip4,1,5,5
65106,Arl6ip5,1,3,3
65107,Lrp10,1,7,7
65111,Dap3,3,14,13
65112,Pmepa1,1,4,4
65113,Ndfip1,2,9,8
65114,Vps35,1,17,17
65115,Bean1,3,9,7
65116,Prrg2,1,7,7
65221,Slc15a3,1,8,8
65246,Xpo7,2,29,28
65247,Asb1,2,7,5
65254,Dpysl5,3,15,13
65255,Asb4,2,6,6
65256,Asb2,1,10,10
65257,Asb3,1,10,10
65945,Clstn1,2,19,19
65956,Ccl21c,1,4,4
65960,Twsg1,1,5,5
65961,Utp3,1,1,1
65962,Slc9a3r2,3,9,7
65963,Tmem176b,6,13,8
65964,Map3k20,3,23,20
65967,Eefsec,1,7,7
65969,Cubn,1,67,67
65970,Lima1,2,12,11
65971,Tbata,6,14,10
65972,Ifi30,1,8,8
65973,Asph,11,31,24
66011,Ranbp17,2,29,29
66039,Tmem254a,2,5,4
66042,Sostdc1,1,2,2
66043,Atp5d,2,5,4
66044,Dtd1,1,6,6
66046,Ndufb5,1,6,6
66047,Mrpl54,1,3,3
66048,Emc6,2,3,2
66049,Rogdi,1,11,11
66050,0610009B22Rik,1,2,2
66052,Sdhc,1,6,6
66053,Ppil2,4,23,21
66054,Cndp2,2,13,12
66055,Sf3b6,1,4,4
66056,Zfp524,1,2,2
66058,Tmem176a,2,8,7
66059,Krtcap2,2,7,5
66060,Cystm1,2,5,3
66061,Tctex1d2,2,7,5
66065,Hsd17b14,1,9,9
66066,Gng11,1,2,2
66067,Gtpbp8,3,7,6
66069,Snupn,1,9,9
66070,Cwc15,1,7,7
66071,Ethe1,2,8,8
66072,Sdhaf2,1,4,4
66073,Txndc12,1,7,7
66074,Tmem167,1,4,4
66075,Chchd3,2,9,9
66077,Aurkaip1,1,4,4
66078,Tsen34,3,6,5
66079,Tmem42,2,4,3
66082,Abhd6,3,11,9
66083,Setd6,2,9,7
66084,Rmnd1,2,14,14
66085,Eif3f,1,8,8
66086,Fopnl,1,5,5
66087,Emc3,1,8,8
66089,Rmnd5b,1,10,10
66090,Ypel3,2,6,5
66091,Ndufa3,1,4,4
66092,Ghitm,3,12,9
66094,Lsm7,4,6,4
66096,Lamtor4,1,4,4
66098,Chchd6,2,8,8
66101,Ppih,3,12,10
66102,Cxcl16,1,5,5
66104,Tceal6,1,3,3
66105,Ube2d3,6,13,9
66106,Smpx,1,5,5
66107,Wfdc21,1,3,3
66108,Ndufa9,1,11,11
66109,Tspan13,1,6,6
66111,Tmed3,1,3,3
66112,Marc1,1,7,7
66113,Apoa5,2,5,4
66114,Dnajc30,1,1,1
66116,Nat8f1,1,2,2
66117,Fmc1,1,2,2
66118,Sarnp,6,15,12
66119,Tomm6,2,4,3
66120,Fkbp11,2,7,6
66121,Chchd1,1,3,3
66124,Josd2,6,7,6
66125,Sf3b5,1,1,1
66126,Elof1,7,9,3
66128,Mrps36,2,5,4
66129,Prxl2c,1,6,6
66131,Tipin,4,9,8
66132,Prorp,1,7,7
66136,Znrd1,2,6,5
66138,Bud23,5,14,13
66139,Mymk,2,6,5
66140,Ska2,1,4,4
66141,Ifitm3,1,2,2
66142,Cox7b,1,3,3
66143,Eef1e1,1,4,4
66144,Atp6v1f,1,2,2
66146,Maco1,4,13,12
66147,Necap2,1,8,8
66148,Dnajc15,1,6,6
66151,Prr13,2,5,5
66152,Uqcr10,2,3,2
66153,Fbxo36,1,4,4
66154,Tmem14c,2,7,6
66155,Ufc1,4,10,7
66156,Anapc11,2,4,3
66158,Rtl8a,1,1,1
66161,Pop4,1,7,7
66162,Bola2,1,3,3
66163,Mrpl4,2,11,9
66164,Nip7,2,5,5
66165,Bccip,1,7,7
66166,S100a14,3,4,4
66167,Tma7,1,4,4
66168,Grina,1,7,7
66169,Tomm7,1,3,3
66170,Chchd5,1,4,4
66171,Pgls,2,6,5
66172,Med11,1,3,3
66174,Nudt14,2,6,5
66175,Mustn1,1,3,3
66176,Nat9,5,9,7
66177,Ubl5,5,13,6
66179,Ogfod3,1,9,9
66180,P3h4,1,8,8
66181,Nop10,1,2,2
66183,Sptssb,3,6,4
66185,Virma,2,25,25
66190,Acer3,4,13,12
66191,Ier3ip1,1,3,3
66192,Lage3,1,3,3
66193,Pithd1,1,6,6
66194,Pycrl,1,6,6
66195,Lce1g,1,2,2
66196,Myo19,2,27,25
66197,Cks2,1,3,3
66198,Them5,1,6,6
66199,Commd4,1,8,8
66200,Commd6,2,4,4
66201,Vta1,1,8,8
66202,1110059G10Rik,1,3,3
66203,Lce1m,2,3,2
66204,Acyp1,3,5,3
66205,Cd302,2,6,6
66206,1110059E24Rik,1,4,4
66208,Nenf,1,4,4
66209,Inip,1,5,5
66211,Rpl3l,2,11,10
66212,Sec61b,1,4,4
66213,Med7,4,4,3
66214,Rgcc,1,5,5
66218,Ndufb9,2,6,4
66220,Zdhhc12,2,6,5
66222,Serpinb1a,1,7,7
66223,Mrpl35,1,4,4
66225,Llph,1,3,3
66226,Trappc2,2,7,5
66229,Rpl7l1,1,7,7
66230,Mrps28,1,3,3
66231,Thoc7,4,11,9
66233,Dmap1,1,11,11
66234,Msmo1,1,6,6
66235,Eif1ax,1,7,7
66237,Atp6v1g2,2,6,4
66240,Kcne1l,1,1,1
66241,Tmem9,3,8,6
66242,Mrps16,1,3,3
66244,Nemf,1,33,33
66245,Hspbp1,2,9,8
66246,Osgep,1,11,11
66248,Alg5,1,10,10
66249,Pno1,1,7,7
66251,Arfgap3,3,18,16
66253,Aig1,2,7,6
66254,Dimt1,1,12,12
66255,Hsbp1l1,1,5,5
66256,Ssr2,5,10,6
66257,Nicn1,2,7,6
66258,Mrps17,7,9,4
66259,Camk2n1,1,2,2
66260,Tmem54,3,7,6
66261,Tm4sf20,2,4,4
66262,Ing5,1,8,8
66264,Ccdc28b,1,6,6
66266,Eapp,2,6,6
66268,Pigyl,1,2,2
66269,Tmed6,1,4,4
66270,Retreg1,6,15,9
66271,Tmem126a,1,5,5
66272,Cox16,4,7,5
66273,Aamdc,4,5,5
66274,Lyrm9,1,4,4
66276,1810009A15Rik,1,4,4
66277,Klf15,2,4,3
66278,Smim20,1,3,3
66279,Tmem218,2,6,4
66282,Tma16,2,8,7
66283,Gkn1,1,6,6
66284,Gkn2,1,6,6
66286,Sec11c,1,6,6
66289,Mptx1,1,2,2
66290,Atp6v1g1,1,3,3
66291,Smim8,4,5,4
66292,Mrps21,2,4,3
66294,Fam3a,2,11,10
66296,Haus2,3,10,6
66298,Defa21,1,2,2
66300,Inafm1,1,1,1
66302,Rmdn1,1,10,10
66306,Fam53c,3,7,5
66307,Isoc1,1,5,5
66308,Mplkip,1,2,2
66309,Tmem128,2,6,5
66310,Dpy30,4,8,5
66311,Cenpw,1,3,3
66313,Smurf2,2,20,20
66314,Tpd52l2,7,11,8
66315,Senp7,5,28,25
66317,Wdr61,3,13,11
66320,Tmem208,1,6,6
66322,Krt88,1,5,5
66323,1700001K19Rik,1,6,6
66326,Dnajc5b,3,7,5
66328,Scp2d1,1,1,1
66329,Susd3,3,6,5
66330,1700020L24Rik,1,3,3
66333,Aqp11,1,3,3
66335,Atp6v1c1,1,13,13
66336,Cenpp,1,8,8
66337,Fam229b,6,9,5
66338,Cdrt4,1,2,2
66340,Psenen,3,6,4
66341,Eid3,1,1,1
66343,Tmem177,1,2,2
66344,Lce3b,1,2,2
66346,1700029P11Rik,1,1,1
66349,Dmac2,2,7,6
66350,Pla2g12a,3,6,4
66352,Blzf1,4,13,9
66353,Riiad1,1,7,7
66354,Snw1,1,14,14
66355,Gmpr,1,9,9
66356,Knop1,4,7,5
66357,Ostc,1,4,4
66358,Adprm,1,5,5
66359,Cox20,1,4,4
66361,Zfand1,4,11,8
66362,Exosc3,2,5,4
66364,2310009A05Rik,1,2,2
66365,Ccdc90b,2,9,9
66366,Ergic3,3,15,14
66367,2310022A10Rik,2,13,10
66368,Rtca,1,11,11
66369,Dus2,2,18,16
66371,Chmp4c,1,5,5
66373,Lsm5,1,5,5
66374,2310011J03Rik,1,2,2
66375,Dhrs7,1,7,7
66377,Ndufc1,1,4,4
66379,Cox14,1,2,2
66380,Krtap3-3,1,1,1
66381,Rnf113a2,1,1,1
66383,Iscu,2,6,5
66384,Srp19,1,5,5
66385,Ppp1r7,1,10,10
66387,Nudt8,1,4,4
66388,Cutc,2,10,9
66390,Prelid3b,1,6,6
66392,Prl2b1,1,5,5
66394,Nosip,2,10,9
66395,Ahnak,3,9,7
66396,Ccdc82,1,9,9
66397,Sar1b,1,7,7
66398,Commd5,1,2,2
66399,Tsfm,1,6,6
66400,Alkbh7,2,4,4
66401,Nudt2,1,3,3
66402,Sln,1,2,2
66403,Asf1a,1,4,4
66404,Rtf2,1,9,9
66405,Mcts2,1,1,1
66406,Sac3d1,1,2,2
66407,Mrps15,1,8,8
66408,Aptx,3,10,8
66409,Rsl1d1,1,9,9
66410,Mterf3,1,8,8
66411,Tbcb,3,8,6
66412,Arrdc4,2,9,8
66413,Psmd6,1,8,8
66414,Ndufa12,2,5,4
66416,Ndufa7,1,4,4
66419,Mrpl11,1,5,5
66420,Polr2e,1,7,7
66421,2410004B18Rik,2,4,3
66422,Dctpp1,1,3,3
66423,Coprs,2,5,4
66425,Pcp4l1,1,3,3
66427,Cyb5b,1,5,5
66431,Oxld1,2,3,2
66432,Slc7a6os,1,5,5
66433,Chchd7,5,8,5
66435,Uggt2,1,39,39
66437,Fis1,3,7,5
66438,Hamp2,1,3,3
66439,Borcs7,1,5,5
66440,Cdc26,2,4,4
66441,Magohb,2,6,6
66442,Spc25,4,9,7
66443,Tnfaip8l1,1,2,2
66445,Cyc1,1,7,7
66446,Exosc7,1,8,8
66447,Mgst3,1,6,6
66448,Mrpl20,1,5,5
66449,Pam16,1,5,5
66451,2610528J11Rik,1,3,3
66454,Nmnat1,2,6,5
66455,Cnpy4,1,6,6
66459,Pyurf,1,2,2
66460,Sys1,1,4,4
66461,Ptpmt1,1,5,5
66462,Rex1bd,2,5,5
66464,Taf12,1,6,6
66467,Gtf2h5,2,4,3
66468,Ska1,2,8,7
66469,Prxl2b,1,7,7
66471,Anp32e,3,9,7
66473,Ctrb1,1,7,7
66475,Rps23,1,4,4
66477,Atp5md,1,4,4
66479,1700029F12Rik,3,5,3
66480,Rpl15,3,6,4
66481,Rps21,6,8,6
66482,Exoc2,2,30,29
66483,Rpl36al,1,2,2
66487,Smim4,3,5,4
66488,Fam136a,2,4,3
66489,Rpl35,1,4,4
66491,Polr2l,1,2,2
66492,Zmat2,1,6,6
66493,Mrpl51,1,3,3
66494,Prelid1,1,5,5
66495,Ndufb3,1,3,3
66496,Ppdpf,3,5,5
66497,Cmss1,1,10,10
66498,Dda1,3,6,5
66500,Slc30a7,1,11,11
66501,1700029H14Rik,2,10,9
66505,Zmynd11,12,21,15
66506,Psmg3,2,4,3
66508,Lamtor1,1,5,5
66510,Rnf181,8,12,6
66511,Chtop,8,9,6
66513,Tab1,1,11,11
66514,Asrgl1,1,7,7
66515,Cul7,1,26,26
66520,2610001J05Rik,1,3,3
66521,Rwdd1,1,7,7
66522,Pgpep1,1,5,5
66523,2810004N23Rik,1,7,7
66525,Timm50,1,11,11
66526,Tceanc2,1,5,5
66528,Smim5,1,3,3
66530,Ubxn6,1,12,12
66531,Cmc2,1,4,4
66532,Rep15,1,1,1
66533,2310050C09Rik,1,2,2
66536,Nipsnap3b,2,6,6
66537,Pomp,1,6,6
66538,Rps19bp1,1,4,4
66540,Fam107b,1,4,4
66541,Immp1l,1,7,7
66548,Adamtsl5,1,13,13
66549,Aggf1,1,14,14
66552,Sppl2a,1,15,15
66556,Drap1,2,8,7
66557,Bpifb2,1,16,16
66559,Metap1d,1,10,10
66561,Teddm3,1,1,1
66566,Ntpcr,2,6,5
66568,Rwdd3,2,7,7
66569,Gdpd1,1,10,10
66570,Cenpm,3,7,6
66573,Dzip1,4,26,23
66576,Uqcrh,1,4,4
66578,Mis18a,1,5,5
66580,Esf1,1,14,14
66583,Exosc1,5,8,8
66585,Snrnp40,1,10,10
66586,Crls1,2,9,7
66587,Fastk,1,10,10
66588,Cmpk1,1,6,6
66589,Ube2v1,3,5,5
66590,Farsa,1,13,13
66591,Mad2l1bp,1,3,3
66592,Stoml2,1,10,10
66593,Diablo,1,6,6
66594,Uqcr11,1,3,3
66595,Aste1,3,10,6
66596,Gtf3a,1,9,9
66597,Trim13,2,4,3
66599,Rdm1,1,7,7
66601,Tmigd1,1,6,6
66603,Gemin2,1,10,10
66605,1700017N19Rik,1,13,13
66606,Lrrc57,4,9,6
66607,Ms4a4d,1,7,7
66609,Cryzl1,2,13,13
66610,Abi3,2,9,8
66611,Ribc1,1,8,8
66612,Ormdl3,1,4,4
66614,Gpatch4,3,10,9
66615,Atg4b,2,13,13
66616,Snx9,1,18,18
66617,Ntmt1,6,11,5
66618,Snrnp27,1,6,6
66622,Ubr7,1,11,11
66624,Spcs2,1,5,5
66625,Pnisr,4,16,12
66626,Cdip1,6,11,6
66627,Ogfod2,4,11,7
66628,Thg1l,2,8,7
66629,Golph3,1,4,4
66631,Mfsd14b,2,14,13
66632,Dph6,3,10,9
66634,Mcm8,2,19,19
66637,Tsen15,1,5,5
66641,Sike1,1,5,5
66642,Ctnnbl1,1,16,16
66643,Lix1,1,6,6
66645,Pspc1,2,9,9
66646,Rpe,4,11,7
66647,Nsmce3,1,1,1
66648,Tpgs2,3,9,7
66650,Nepn,1,3,3
66653,Brf2,1,4,4
66654,Tex12,1,5,5
66656,Eef1d,8,13,10
66658,Ccdc51,1,4,4
66659,Acp6,1,10,10
